"","GeneID","DetectionFrequency"
"35687","ENSG00000238259",0.15625
"35688","ENSG00000238260",0.1875
"35689","ENSG00000238262",0.09375
"35690","ENSG00000238263",0.15625
"35691","ENSG00000238265",0.375
"35692","ENSG00000238266",0.6875
"35693","ENSG00000238267",0.1875
"35694","ENSG00000238268",0.28125
"35695","ENSG00000238269",0.125
"35696","ENSG00000238270",0.28125
"35697","ENSG00000238271",0.15625
"35698","ENSG00000238272",0.28125
"35699","ENSG00000238273",0.53125
"35700","ENSG00000238275",0.375
"35701","ENSG00000238276",0.5625
"35702","ENSG00000238277",0.3125
"35703","ENSG00000238278",0.3125
"35704","ENSG00000238279",0.0625
"35705","ENSG00000238280",0.25
"35706","ENSG00000238282",0.09375
"35707","ENSG00000238283",0.15625
"35708","ENSG00000238284",0.625
"35709","ENSG00000238285",0.25
"35710","ENSG00000238286",0.21875
"35711","ENSG00000238287",0.28125
"35712","ENSG00000238288",0.3125
"35713","ENSG00000238290",0.65625
"35714","ENSG00000238291",0.40625
"35715","ENSG00000238295",0.0625
"35716","ENSG00000238297",0.1875
"35717","ENSG00000238300",0
"35718","ENSG00000238302",0.0625
"35719","ENSG00000238304",0.21875
"35720","ENSG00000238311",0.09375
"35721","ENSG00000238316",0.03125
"35722","ENSG00000238317",0.15625
"35723","ENSG00000238320",0.09375
"35724","ENSG00000238323",0.0625
"35725","ENSG00000238324",0.1875
"35726","ENSG00000238326",0.125
"35727","ENSG00000238340",0
"35728","ENSG00000238344",0.0625
"35729","ENSG00000238347",0
"35730","ENSG00000238357",0
"35731","ENSG00000238358",0.09375
"35732","ENSG00000238362",0.03125
"35733","ENSG00000238363",0.09375
"35734","ENSG00000238364",0.0625
"35735","ENSG00000238365",0.21875
"35736","ENSG00000238366",0.1875
"35737","ENSG00000238367",0.125
"35738","ENSG00000238370",0.03125
"35739","ENSG00000238371",0.0625
"35740","ENSG00000238372",0.15625
"35741","ENSG00000238374",0.0625
"35742","ENSG00000238379",0.09375
"35743","ENSG00000238380",0.03125
"35744","ENSG00000238382",0.03125
"35745","ENSG00000238385",0.03125
"35746","ENSG00000238386",0.1875
"35747","ENSG00000238387",0
"35748","ENSG00000238390",0.1875
"35749","ENSG00000238391",0.15625
"35750","ENSG00000238392",0
"35751","ENSG00000238393",0.15625
"35752","ENSG00000238399",0.125
"35753","ENSG00000238405",0
"35754","ENSG00000238406",0.125
"35755","ENSG00000238410",0.09375
"35756","ENSG00000238411",0
"35757","ENSG00000238412",0.0625
"35758","ENSG00000238417",0.125
"35759","ENSG00000238419",0.03125
"35760","ENSG00000238420",0.0625
"35761","ENSG00000238423",0
"35762","ENSG00000238424",0.0625
"35763","ENSG00000238426",0.15625
"35764","ENSG00000238427",0.0625
"35765","ENSG00000238431",0.0625
"35766","ENSG00000238440",0
"35767","ENSG00000238441",0
"35768","ENSG00000238442",0.09375
"35769","ENSG00000238443",0.28125
"35770","ENSG00000238444",0.0625
"35771","ENSG00000238446",0.125
"35772","ENSG00000238447",0.09375
"35773","ENSG00000238448",0.15625
"35774","ENSG00000238449",0
"35775","ENSG00000238452",0.1875
"35776","ENSG00000238456",0.15625
"35777","ENSG00000238457",0.15625
"35778","ENSG00000238460",0.15625
"35779","ENSG00000238468",0.21875
"35780","ENSG00000238469",0.03125
"35781","ENSG00000238470",0.15625
"35782","ENSG00000238478",0
"35783","ENSG00000238482",0.0625
"35784","ENSG00000238485",0.03125
"35785","ENSG00000238489",0
"35786","ENSG00000238490",0.28125
"35787","ENSG00000238493",0.15625
"35788","ENSG00000238498",0.125
"35789","ENSG00000238500",0.09375
"35790","ENSG00000238503",0.09375
"35791","ENSG00000238504",0.0625
"35792","ENSG00000238508",0.0625
"35793","ENSG00000238509",0.15625
"35794","ENSG00000238512",0.25
"35795","ENSG00000238516",0.21875
"35796","ENSG00000238517",0
"35797","ENSG00000238518",0.09375
"35798","ENSG00000238519",0
"35799","ENSG00000238523",0.03125
"35800","ENSG00000238529",0.03125
"35801","ENSG00000238531",0
"35802","ENSG00000238532",0.0625
"35803","ENSG00000238540",0.125
"35804","ENSG00000238542",0
"35805","ENSG00000238551",0
"35806","ENSG00000238553",0.0625
"35807","ENSG00000238554",0.125
"35808","ENSG00000238558",0.125
"35809","ENSG00000238560",0
"35810","ENSG00000238561",0.03125
"35811","ENSG00000238562",0.21875
"35812","ENSG00000238570",0.03125
"35813","ENSG00000238575",0.09375
"35814","ENSG00000238578",0
"35815","ENSG00000238584",0.15625
"35816","ENSG00000238585",0
"35817","ENSG00000238590",0
"35818","ENSG00000238593",0.03125
"35819","ENSG00000238594",0.0625
"35820","ENSG00000238597",0
"35821","ENSG00000238604",0.25
"35822","ENSG00000238606",0.125
"35823","ENSG00000238607",0
"35824","ENSG00000238609",0.125
"35825","ENSG00000238610",0.03125
"35826","ENSG00000238616",0.0625
"35827","ENSG00000238619",0.0625
"35828","ENSG00000238621",0.03125
"35829","ENSG00000238622",0
"35830","ENSG00000238623",0.0625
"35831","ENSG00000238627",0.03125
"35832","ENSG00000238628",0.03125
"35833","ENSG00000238632",0.25
"35834","ENSG00000238634",0
"35835","ENSG00000238644",0.15625
"35836","ENSG00000238645",0
"35837","ENSG00000238648",0.125
"35838","ENSG00000238649",0
"35839","ENSG00000238650",0
"35840","ENSG00000238653",0.09375
"35841","ENSG00000238658",0.0625
"35842","ENSG00000238660",0.03125
"35843","ENSG00000238669",0.09375
"35844","ENSG00000238672",0.15625
"35845","ENSG00000238680",0.0625
"35846","ENSG00000238685",0.09375
"35847","ENSG00000238694",0.09375
"35848","ENSG00000238697",0.0625
"35849","ENSG00000238698",0.09375
"35850","ENSG00000238704",0.3125
"35851","ENSG00000238705",0.03125
"35852","ENSG00000238707",0.0625
"35853","ENSG00000238709",0.15625
"35854","ENSG00000238711",0.15625
"35855","ENSG00000238713",0.15625
"35856","ENSG00000238716",0.15625
"35857","ENSG00000238719",0.03125
"35858","ENSG00000238721",0.09375
"35859","ENSG00000238723",0.25
"35860","ENSG00000238724",0.09375
"35861","ENSG00000238726",0.15625
"35862","ENSG00000238728",0.03125
"35863","ENSG00000238730",0
"35864","ENSG00000238731",0.0625
"35865","ENSG00000238735",0.09375
"35866","ENSG00000238737",0
"35867","ENSG00000238738",0.03125
"35868","ENSG00000238741",0
"35869","ENSG00000238742",0
"35870","ENSG00000238745",0.03125
"35871","ENSG00000238749",0
"35872","ENSG00000238750",0.0625
"35873","ENSG00000238754",0.125
"35874","ENSG00000238755",0.71875
"35875","ENSG00000238758",0
"35876","ENSG00000238759",0.125
"35877","ENSG00000238761",0
"35878","ENSG00000238764",0.03125
"35879","ENSG00000238765",0.09375
"35880","ENSG00000238766",0.375
"35881","ENSG00000238773",0.09375
"35882","ENSG00000238774",0
"35883","ENSG00000238777",0.03125
"35884","ENSG00000238778",0.03125
"35885","ENSG00000238782",0.03125
"35886","ENSG00000238783",0
"35887","ENSG00000238785",0
"35888","ENSG00000238787",0.03125
"35889","ENSG00000238788",0.0625
"35890","ENSG00000238789",0.09375
"35891","ENSG00000238793",0
"35892","ENSG00000238795",0
"35893","ENSG00000238797",0.25
"35894","ENSG00000238803",0.15625
"35895","ENSG00000238804",0.09375
"35896","ENSG00000238808",0.09375
"35897","ENSG00000238812",0.1875
"35898","ENSG00000238813",0.15625
"35899","ENSG00000238819",0.0625
"35900","ENSG00000238823",0
"35901","ENSG00000238825",0.21875
"35902","ENSG00000238826",0.03125
"35903","ENSG00000238827",0.03125
"35904","ENSG00000238829",0.0625
"35905","ENSG00000238830",0.03125
"35906","ENSG00000238832",0.25
"35907","ENSG00000238833",0.0625
"35908","ENSG00000238835",0.125
"35909","ENSG00000238836",0.09375
"35910","ENSG00000238837",0.4375
"35911","ENSG00000238840",0.0625
"35912","ENSG00000238842",0.0625
"35913","ENSG00000238844",0.09375
"35914","ENSG00000238845",0.03125
"35915","ENSG00000238854",0.1875
"35916","ENSG00000238861",0.3125
"35917","ENSG00000238862",0
"35918","ENSG00000238870",0.125
"35919","ENSG00000238875",0.21875
"35920","ENSG00000238876",0.0625
"35921","ENSG00000238880",0.0625
"35922","ENSG00000238882",0.125
"35923","ENSG00000238884",0.1875
"35924","ENSG00000238886",0.1875
"35925","ENSG00000238890",0.03125
"35926","ENSG00000238898",0.03125
"35927","ENSG00000238901",0.0625
"35928","ENSG00000238902",0.125
"35929","ENSG00000238904",0.03125
"35930","ENSG00000238906",0.0625
"35931","ENSG00000238908",0.0625
"35932","ENSG00000238909",0.125
"35933","ENSG00000238911",0.125
"35934","ENSG00000238912",0.15625
"35935","ENSG00000238913",0.28125
"35936","ENSG00000238917",0
"35937","ENSG00000238921",0.0625
"35938","ENSG00000238923",0
"35939","ENSG00000238924",0.09375
"35940","ENSG00000238926",0.03125
"35941","ENSG00000238933",0.03125
"35942","ENSG00000238934",0.0625
"35943","ENSG00000238936",0.125
"35944","ENSG00000238941",0.3125
"35945","ENSG00000238942",0
"35946","ENSG00000238943",0.03125
"35947","ENSG00000238949",0.0625
"35948","ENSG00000238950",0.03125
"35949","ENSG00000238952",0.09375
"35950","ENSG00000238957",0.03125
"35951","ENSG00000238958",0.03125
"35952","ENSG00000238959",0.125
"35953","ENSG00000238961",0.1875
"35954","ENSG00000238962",0.09375
"35955","ENSG00000238963",0.15625
"35956","ENSG00000238964",0.03125
"35957","ENSG00000238965",0.0625
"35958","ENSG00000238966",0.1875
"35959","ENSG00000238971",0.03125
"35960","ENSG00000238976",0.09375
"35961","ENSG00000238980",0.09375
"35962","ENSG00000238987",0.03125
"35963","ENSG00000238997",0
"35964","ENSG00000238998",0.0625
"35965","ENSG00000239001",0.125
"35966","ENSG00000239002",0.09375
"35967","ENSG00000239003",0.125
"35968","ENSG00000239005",0.0625
"35969","ENSG00000239006",0.09375
"35970","ENSG00000239007",0.125
"35971","ENSG00000239008",0.03125
"35972","ENSG00000239010",0.03125
"35973","ENSG00000239014",0
"35974","ENSG00000239021",0.1875
"35975","ENSG00000239022",0
"35976","ENSG00000239023",0.09375
"35977","ENSG00000239028",0
"35978","ENSG00000239030",0.15625
"35979","ENSG00000239035",0.0625
"35980","ENSG00000239036",0.09375
"35981","ENSG00000239039",0
"35982","ENSG00000239040",0.21875
"35983","ENSG00000239041",0
"35984","ENSG00000239043",0.15625
"35985","ENSG00000239050",0.03125
"35986","ENSG00000239053",0.09375
"35987","ENSG00000239057",0.0625
"35988","ENSG00000239069",0
"35989","ENSG00000239075",0.0625
"35990","ENSG00000239078",0.125
"35991","ENSG00000239079",0.125
"35992","ENSG00000239080",0.1875
"35993","ENSG00000239081",0.1875
"35994","ENSG00000239082",0.0625
"35995","ENSG00000239093",0.0625
"35996","ENSG00000239096",0.03125
"35997","ENSG00000239099",0.15625
"35998","ENSG00000239101",0.0625
"35999","ENSG00000239102",0.125
"36000","ENSG00000239105",0.09375
"36001","ENSG00000239106",0.125
"36002","ENSG00000239107",0.0625
"36003","ENSG00000239108",0
"36004","ENSG00000239112",0.03125
"36005","ENSG00000239115",0.28125
"36006","ENSG00000239118",0.03125
"36007","ENSG00000239119",0.03125
"36008","ENSG00000239120",0.125
"36009","ENSG00000239122",0.0625
"36010","ENSG00000239127",0
"36011","ENSG00000239128",0.0625
"36012","ENSG00000239129",0.15625
"36013","ENSG00000239131",0.0625
"36014","ENSG00000239137",0.09375
"36015","ENSG00000239138",0.09375
"36016","ENSG00000239142",0.125
"36017","ENSG00000239143",0.09375
"36018","ENSG00000239148",0
"36019","ENSG00000239149",0
"36020","ENSG00000239151",0.1875
"36021","ENSG00000239152",0
"36022","ENSG00000239153",0.09375
"36023","ENSG00000239158",0.09375
"36024","ENSG00000239160",0
"36025","ENSG00000239163",0.0625
"36026","ENSG00000239167",0.0625
"36027","ENSG00000239168",0
"36028","ENSG00000239169",0
"36029","ENSG00000239175",0.09375
"36030","ENSG00000239179",0
"36031","ENSG00000239180",0
"36032","ENSG00000239181",0.09375
"36033","ENSG00000239182",0.09375
"36034","ENSG00000239183",0.03125
"36035","ENSG00000239184",0.03125
"36036","ENSG00000239185",0.21875
"36037","ENSG00000239189",0.125
"36038","ENSG00000239190",0.03125
"36039","ENSG00000239192",0.09375
"36040","ENSG00000239194",0
"36041","ENSG00000239195",0
"36042","ENSG00000239197",0.09375
"36043","ENSG00000239198",0.34375
"36044","ENSG00000239199",0
"36045","ENSG00000239200",0.3125
"36046","ENSG00000239201",0.125
"36047","ENSG00000239202",0.125
"36048","ENSG00000239203",0.0625
"36049","ENSG00000239205",0.84375
"36050","ENSG00000239207",0.34375
"36051","ENSG00000239210",0.25
"36052","ENSG00000239211",0.25
"36053","ENSG00000239212",0.5
"36054","ENSG00000239213",0.46875
"36055","ENSG00000239215",0.34375
"36056","ENSG00000239216",0.0625
"36057","ENSG00000239218",0.53125
"36058","ENSG00000239219",0.65625
"36059","ENSG00000239221",0.375
"36060","ENSG00000239223",0.21875
"36061","ENSG00000239224",0.25
"36062","ENSG00000239225",0
"36063","ENSG00000239226",0.25
"36064","ENSG00000239227",0.125
"36065","ENSG00000239228",0.125
"36066","ENSG00000239238",0.03125
"36067","ENSG00000239246",0.15625
"36068","ENSG00000239247",0.3125
"36069","ENSG00000239249",0.09375
"36070","ENSG00000239250",0.21875
"36071","ENSG00000239253",0.125
"36072","ENSG00000239254",0.5625
"36073","ENSG00000239255",0.125
"36074","ENSG00000239256",0.25
"36075","ENSG00000239257",0
"36076","ENSG00000239261",0.28125
"36077","ENSG00000239263",0.46875
"36078","ENSG00000239264",0.3125
"36079","ENSG00000239265",0.65625
"36080","ENSG00000239268",0.25
"36081","ENSG00000239269",0.375
"36082","ENSG00000239272",0.46875
"36083","ENSG00000239279",0.34375
"36084","ENSG00000239280",0.15625
"36085","ENSG00000239281",0.25
"36086","ENSG00000239282",0.1875
"36087","ENSG00000239288",0.6875
"36088","ENSG00000239291",0.1875
"36089","ENSG00000239293",0.25
"36090","ENSG00000239300",0.28125
"36091","ENSG00000239304",0
"36092","ENSG00000239305",0.65625
"36093","ENSG00000239306",0.5625
"36094","ENSG00000239311",0.25
"36095","ENSG00000239314",0.28125
"36096","ENSG00000239315",0.5625
"36097","ENSG00000239316",0.0625
"36098","ENSG00000239317",0.34375
"36099","ENSG00000239319",0.15625
"36100","ENSG00000239320",0.15625
"36101","ENSG00000239322",0.09375
"36102","ENSG00000239323",0.3125
"36103","ENSG00000239327",0.25
"36104","ENSG00000239332",0.46875
"36105","ENSG00000239333",0.03125
"36106","ENSG00000239335",0.15625
"36107","ENSG00000239344",0.40625
"36108","ENSG00000239345",0.375
"36109","ENSG00000239350",0
"36110","ENSG00000239351",0.40625
"36111","ENSG00000239353",0.03125
"36112","ENSG00000239354",0.125
"36113","ENSG00000239356",0.03125
"36114","ENSG00000239365",0.40625
"36115","ENSG00000239367",0.125
"36116","ENSG00000239373",0.0625
"36117","ENSG00000239374",0.125
"36118","ENSG00000239377",0.0625
"36119","ENSG00000239381",0.34375
"36120","ENSG00000239382",0.46875
"36121","ENSG00000239383",0.25
"36122","ENSG00000239388",0.6875
"36123","ENSG00000239389",0.1875
"36124","ENSG00000239390",0.25
"36125","ENSG00000239392",0.25
"36126","ENSG00000239393",0.1875
"36127","ENSG00000239395",0.1875
"36128","ENSG00000239396",0.125
"36129","ENSG00000239397",0.21875
"36130","ENSG00000239398",0.09375
"36131","ENSG00000239402",0.03125
"36132","ENSG00000239405",0.21875
"36133","ENSG00000239407",0.34375
"36134","ENSG00000239408",0.09375
"36135","ENSG00000239412",0.25
"36136","ENSG00000239413",0.1875
"36137","ENSG00000239415",0.53125
"36138","ENSG00000239419",0.15625
"36139","ENSG00000239426",0.53125
"36140","ENSG00000239428",0.1875
"36141","ENSG00000239429",0.0625
"36142","ENSG00000239432",0.03125
"36143","ENSG00000239435",0.65625
"36144","ENSG00000239437",0.59375
"36145","ENSG00000239438",0.4375
"36146","ENSG00000239439",0.3125
"36147","ENSG00000239440",0.71875
"36148","ENSG00000239443",0.09375
"36149","ENSG00000239445",0.375
"36150","ENSG00000239446",0
"36151","ENSG00000239453",0.34375
"36152","ENSG00000239454",0.5
"36153","ENSG00000239455",0.59375
"36154","ENSG00000239462",0.34375
"36155","ENSG00000239464",0.0625
"36156","ENSG00000239465",0.21875
"36157","ENSG00000239466",0.0625
"36158","ENSG00000239467",0.46875
"36159","ENSG00000239468",0.0625
"36160","ENSG00000239470",0.21875
"36161","ENSG00000239471",0.03125
"36162","ENSG00000239472",0.09375
"36163","ENSG00000239473",0.375
"36164","ENSG00000239474",0.3125
"36165","ENSG00000239480",0.25
"36166","ENSG00000239481",0.125
"36167","ENSG00000239482",0.40625
"36168","ENSG00000239483",0.09375
"36169","ENSG00000239486",0.1875
"36170","ENSG00000239490",0.25
"36171","ENSG00000239494",0.03125
"36172","ENSG00000239498",0.46875
"36173","ENSG00000239500",0.1875
"36174","ENSG00000239503",0.25
"36175","ENSG00000239504",0.28125
"36176","ENSG00000239508",0.5
"36177","ENSG00000239510",0.21875
"36178","ENSG00000239511",0.03125
"36179","ENSG00000239513",0.53125
"36180","ENSG00000239516",0.4375
"36181","ENSG00000239517",0.09375
"36182","ENSG00000239519",0.78125
"36183","ENSG00000239521",0.375
"36184","ENSG00000239523",0.40625
"36185","ENSG00000239524",0.25
"36186","ENSG00000239525",0.0625
"36187","ENSG00000239527",0.25
"36188","ENSG00000239528",0.15625
"36189","ENSG00000239532",0.1875
"36190","ENSG00000239533",0
"36191","ENSG00000239539",0.03125
"36192","ENSG00000239542",0.09375
"36193","ENSG00000239544",0.15625
"36194","ENSG00000239545",0.125
"36195","ENSG00000239547",0.25
"36196","ENSG00000239552",0.625
"36197","ENSG00000239553",0.21875
"36198","ENSG00000239555",0.28125
"36199","ENSG00000239556",0.09375
"36200","ENSG00000239557",0.4375
"36201","ENSG00000239559",0.34375
"36202","ENSG00000239560",0.15625
"36203","ENSG00000239568",0.0625
"36204","ENSG00000239569",0.125
"36205","ENSG00000239570",0.40625
"36206","ENSG00000239571",0
"36207","ENSG00000239572",0.34375
"36208","ENSG00000239576",0.09375
"36209","ENSG00000239577",0.09375
"36210","ENSG00000239579",0.21875
"36211","ENSG00000239580",0.15625
"36212","ENSG00000239586",0.15625
"36213","ENSG00000239587",0.0625
"36214","ENSG00000239589",0.65625
"36215","ENSG00000239590",0.28125
"36216","ENSG00000239593",0.28125
"36217","ENSG00000239594",0.125
"36218","ENSG00000239595",0.09375
"36219","ENSG00000239600",0.25
"36220","ENSG00000239602",0.34375
"36221","ENSG00000239605",0.25
"36222","ENSG00000239607",0
"36223","ENSG00000239608",0.125
"36224","ENSG00000239614",0.21875
"36225","ENSG00000239615",0.40625
"36226","ENSG00000239617",0.1875
"36227","ENSG00000239620",0.3125
"36228","ENSG00000239622",0.375
"36229","ENSG00000239625",0.03125
"36230","ENSG00000239626",0.0625
"36231","ENSG00000239627",0.1875
"36232","ENSG00000239628",0.21875
"36233","ENSG00000239632",0
"36234","ENSG00000239636",0.3125
"36235","ENSG00000239640",0.03125
"36236","ENSG00000239641",0.15625
"36237","ENSG00000239642",0.40625
"36238","ENSG00000239648",0.34375
"36239","ENSG00000239649",0.625
"36240","ENSG00000239650",0.09375
"36241","ENSG00000239653",0.5625
"36242","ENSG00000239659",0.375
"36243","ENSG00000239661",0.46875
"36244","ENSG00000239665",0.71875
"36245","ENSG00000239670",0.21875
"36246","ENSG00000239671",0.40625
"36247","ENSG00000239672",0.5
"36248","ENSG00000239674",0.1875
"36249","ENSG00000239677",0.28125
"36250","ENSG00000239679",0.21875
"36251","ENSG00000239683",0.375
"36252","ENSG00000239684",0.125
"36253","ENSG00000239686",0.1875
"36254","ENSG00000239689",0.25
"36255","ENSG00000239690",0.09375
"36256","ENSG00000239694",0.28125
"36257","ENSG00000239696",0.59375
"36258","ENSG00000239697",0.25
"36259","ENSG00000239699",0.375
"36260","ENSG00000239701",0.15625
"36261","ENSG00000239702",0.125
"36262","ENSG00000239703",0.28125
"36263","ENSG00000239704",0.1875
"36264","ENSG00000239705",0.34375
"36265","ENSG00000239706",0.40625
"36266","ENSG00000239708",0.15625
"36267","ENSG00000239710",0.09375
"36268","ENSG00000239713",0.59375
